"Date"	"DateStr"	"DateNo"	"RecTime"	"ZT"	"RecNo"	"NrnNo"	"Geno"	"Prot"	"IApp"	"NEps"	"FR"	"Amp"	"PSD"	"RI"	"tau"	"C"	"Notes"	"Notebook"	"Page"	"RedCheck"
"Thu Apr 28 00:00:00 2011"	4282011	31	76177.812		22			"Rest"	0	1	4.56	-15.25	-41.59							
"Thu Apr 28 00:00:00 2011"	4282011	31	76259.64		23			"DplStep"	" 0.00,  5.00"	1	"10.45, 10.69"	-14.08	-36.34							
"Thu Apr 28 00:00:00 2011"	4282011	31	76319.437		24			"DplStep"	" 0.00, 10.00"	1	"16.81, 14.27"	-12.06	-31.75							
"Thu Apr 28 00:00:00 2011"	4282011	31	76372.593		25			"DplStep"	" 0.00, 15.00"	1	"22.47, 19.82"	-8.81	-26.4							
"Thu Apr 28 00:00:00 2011"	4282011	31	76441.796		26			"DplStep"	" 0.00, 20.00"	1	"26.96, 22.69"	-6.27	-22							
"Thu Apr 28 00:00:00 2011"	4282011	31	76668.375		27			"DplStep"	"-5.00,  0.00"	1	" 4.23,  4.08"	-19.22	-45.95							
"Thu Apr 28 00:00:00 2011"	4282011	31	76697.14		28			"DplStep"	"-5.00,  5.00"	1	" 7.03,  7.70"	-17.83	-41.85							
"Thu Apr 28 00:00:00 2011"	4282011	31	76730.859		29			"DplStep"	"-5.00, 10.00"	1	"13.21, 14.48"	-14.78	-35.62							
"Thu Apr 28 00:00:00 2011"	4282011	31	76862.265		30			"DplStep"	"-3.00, 17.00"	1	"20.62, 20.94"	-10.65	-28.24							
"Thu Apr 28 00:00:00 2011"	4282011	31	76969.453		31			"HplSteps"	"-3.00, -3.00, -4.00, -5.00, -6.00, -7.00, -8.00, -9.00, -10.00, -11.00, -12.00, -13.00, -14.00"	12			"-55.89, -63.13, -62.00, -65.59, -67.89, -73.32, -74.77, -78.50, -79.81, -82.25, -82.54, -86.59"	2.65	52.55	19.81				
"Thu Apr 28 00:00:00 2011"	4282011	31	77846.14		33			"VClamp"		13										
"Thu Apr 28 00:00:00 2011"	4282011	31	77873.25		34			"VClamp"		100										
"Thu Apr 28 00:00:00 2011"	4282011	31	84631.812		35			"Rest"	0	1	0	"  nan"	-48.43							
"Thu Apr 28 00:00:00 2011"	4282011	31	84722.984		36			"DplStep"	" 0.00,  5.00"	1	" 1.32,  0.88"	-34.41	-42.51							
"Thu Apr 28 00:00:00 2011"	4282011	31	84766.062		37			"DplStep"	" 0.00, 10.00"	1	" 4.12,  3.44"	-5.26	-40.9							
"Thu Apr 28 00:00:00 2011"	4282011	31	84819.64		38			"DplStep"	" 0.00, 15.00"	1	" 8.55,  7.13"	-2.12	-37.12							
"Thu Apr 28 00:00:00 2011"	4282011	31	84852.609		39			"DplStep"	" 0.00, 20.00"	1	"12.61, 10.22"	-1.52	-34.33							
"Thu Apr 28 00:00:00 2011"	4282011	31	85011.625		40			"DplStep"	"-5.00,  0.00"	1	" 0.00,  0.00"	"  nan"	-44.67							
"Thu Apr 28 00:00:00 2011"	4282011	31	85071.421		41			"DplStep"	"-5.00,  5.00"	1	" 2.56,  2.08"	-9.98	-44.04							
"Thu Apr 28 00:00:00 2011"	4282011	31	85107.453		42			"DplStep"	"-5.00, 10.00"	1	" 5.77,  5.29"	-6.95	-40.48							
"Thu Apr 28 00:00:00 2011"	4282011	31	85152.046		43			"DplStep"	"-5.00, 15.00"	1	" 9.66,  8.40"	-5.94	-37.24							
"Thu Apr 28 00:00:00 2011"	4282011	31	85282.218		44			"HplSteps"	"-5.00, -5.00, -6.00, -7.00, -8.00, -9.00, -10.00, -11.00, -12.00, -13.00, -14.00, -15.00, -16.00"	12			"-55.08, -56.58, -59.68, -62.65, -61.97, -63.99, -67.78, -71.08, -71.61, -74.64, -77.32, -79.36"	2.37	124.18	52.32				
"Thu Apr 28 00:00:00 2011"	4282011	31	85981.937		46			"VClamp"		100										
"Fri Apr 29 00:00:00 2011"	4292011	32	130.656		0			"VClamp"		7										
"Fri Apr 29 00:00:00 2011"	4292011	32	339.656		1			"VClamp"		100										
"Fri Apr 29 00:00:00 2011"	4292011	32	540.843		2			"VClamp"		100										
"Fri Apr 29 00:00:00 2011"	4292011	32	1380.546		4			"Rest"	0	10	0	"  nan"	-55.2							
"Fri Apr 29 00:00:00 2011"	4292011	32	5570.531		5			"Rest"	0	1	0	"  nan"	-49.44							
"Fri Apr 29 00:00:00 2011"	4292011	32	5667.765		6			"DplStep"	" 0.00,  5.00"	1	" 2.45,  1.44"	-2.13	-42.01							
"Fri Apr 29 00:00:00 2011"	4292011	32	5694.921		7			"DplStep"	" 0.00, 10.00"	1	" 7.81,  6.64"	0.8	-37.59							
"Fri Apr 29 00:00:00 2011"	4292011	32	5723.546		8			"DplStep"	" 0.00, 15.00"	1	"12.62, 10.72"	2.53	-34.11							
"Fri Apr 29 00:00:00 2011"	4292011	32	5770.968		9			"DplStep"	" 0.00, 20.00"	1	"17.57, 14.69"	3.73	-30.83							
"Fri Apr 29 00:00:00 2011"	4292011	32	5849.687		10			"DplStep"	"-5.00,  0.00"	1	" 1.93,  0.84"	-6.02	-44.94							
"Fri Apr 29 00:00:00 2011"	4292011	32	5885.953		11			"DplStep"	"-5.00,  5.00"	1	" 3.86,  3.46"	-4.19	-42.2							
"Fri Apr 29 00:00:00 2011"	4292011	32	5934.281		12			"DplStep"	"-5.00, 10.00"	1	" 7.16,  7.89"	-2.31	-38.24							
"Fri Apr 29 00:00:00 2011"	4292011	32	5994.828		13			"DplStep"	"-5.00, 15.00"	1	"11.91, 11.88"	-0.62	-34.5							
"Fri Apr 29 00:00:00 2011"	4292011	32	6065.125		14			"HplSteps"	"-5.00, -5.00, -6.00, -7.00, -8.00, -9.00, -10.00, -11.00, -12.00, -13.00, -14.00, -15.00, -16.00"	12			"-54.91, -57.30, -61.74, -64.90, -64.47, -67.88, -72.89, -76.45, -76.02, -79.03, -81.89, -85.36"	2.82	72.17	25.62				
"Fri Apr 29 00:00:00 2011"	4292011	32	6551.718		16			"VClamp"		100										
"Fri Apr 29 00:00:00 2011"	4292011	32	6856.921		17			"VClamp"		7										
"Fri Apr 29 00:00:00 2011"	4292011	32	7001.468		18			"VClamp"		100										
"Fri Apr 29 00:00:00 2011"	4292011	32	7248.984		19			"Rest"	0	7	0	"  nan"	-47.36							
"Fri Apr 29 00:00:00 2011"	4292011	32	64903		20			"Rest"	0	1	0	"  nan"	-50.5							
"Fri Apr 29 00:00:00 2011"	4292011	32	64996.984		21			"DplStep"	" 0.00,  5.00"	1	" 1.95,  0.76"	6.09	-46.96							
"Fri Apr 29 00:00:00 2011"	4292011	32	65038.468		22			"DplStep"	" 0.00, 10.00"	1	" 6.45,  5.48"	7.83	-44.35							
"Fri Apr 29 00:00:00 2011"	4292011	32	65095.75		23			"DplStep"	" 0.00, 15.00"	1	"12.41, 10.09"	7.73	-41.69							
"Fri Apr 29 00:00:00 2011"	4292011	32	65156.984		24			"DplStep"	" 0.00, 20.00"	1	"17.14, 13.49"	9.22	-39.47							
"Fri Apr 29 00:00:00 2011"	4292011	32	65263.906		25			"DplStep"	"-5.00,  0.00"	1	" 0.41,  0.00"	8.96	-47							
"Fri Apr 29 00:00:00 2011"	4292011	32	65354.078		26			"DplStep"	"-5.00,  5.00"	1	" 0.77,  0.76"	6.46	-46.15							
"Fri Apr 29 00:00:00 2011"	4292011	32	65415.828		27			"DplStep"	"-5.00, 10.00"	1	" 5.23,  2.27"	7.07	-45.06							
"Fri Apr 29 00:00:00 2011"	4292011	32	65479.546		28			"DplStep"	"-5.00, 15.00"	1	" 8.29,  7.55"	5.37	-42.91							
"Fri Apr 29 00:00:00 2011"	4292011	32	65576.687		29			"HplSteps"	"-5.00, -5.00, -6.00, -7.00, -8.00, -9.00, -10.00, -11.00, -12.00, -13.00, -14.00, -15.00, -16.00"	12			"-53.61, -55.31, -57.78, -58.43, -59.22, -60.52, -62.51, -64.07, -63.84, -66.19, -68.63, -69.51"	1.38	39.72	28.83				
"Fri Apr 29 00:00:00 2011"	4292011	32	66149.484		31			"Rest"	0	10	0	"  nan"	-49.73							
"Fri Apr 29 00:00:00 2011"	4292011	32	68619.578		32			"Rest"	0	1	18.29	-15.61	-32.3							
"Wed May  4 00:00:00 2011"	5042011	33	50187.078		0			"DplStep"	"-5.00, 15.00"	1	" 0.00,  0.00"	"  nan"	9							
"Wed May  4 00:00:00 2011"	5042011	33	50230.078		1			"DplStep"	"-5.00,  5.00"	1	" 0.00,  0.00"	"  nan"	-18.67							
"Wed May  4 00:00:00 2011"	5042011	33	50262.609		2			"HplSteps"	"-5.00, -5.00, -6.00, -7.00, -8.00, -9.00, -10.00, -11.00, -12.00, -13.00, -14.00, -15.00, -16.00"	12			"-53.90, -60.07, -65.79, -71.56, -72.60, -78.02, -83.89, -89.61, -90.17, -95.39, -101.65, -107.30"	4.67	63.42	13.57				
"Wed May  4 00:00:00 2011"	5042011	33	61846.14		4			"Rest"	0	1	7.52	-21.07	-39.68							
"Wed May  4 00:00:00 2011"	5042011	33	61956.375		5			"Unknown"		1										
"Wed May  4 00:00:00 2011"	5042011	33	61987.531		6			"Unknown"		1										
"Wed May  4 00:00:00 2011"	5042011	33	62022.453		7			"Unknown"		1										
"Wed May  4 00:00:00 2011"	5042011	33	62054.859		8			"Unknown"		1										
"Wed May  4 00:00:00 2011"	5042011	33	62334.437		9			"DplStep"	"-7.00, -2.00"	1	"10.01, 11.08"	-21.12	-44.16							
"Wed May  4 00:00:00 2011"	5042011	33	62387.703		10			"DplStep"	"-7.00,  3.00"	1	"15.17, 14.65"	-17.76	-37.81							
"Wed May  4 00:00:00 2011"	5042011	33	62420.156		11			"DplStep"	"-7.00,  8.00"	1	"23.71, 20.19"	-13.12	-30.28							
"Wed May  4 00:00:00 2011"	5042011	33	62462.468		12			"DplStep"	"-7.00, 13.00"	1	"25.74, 23.89"	-10.78	-27.33							
"Wed May  4 00:00:00 2011"	5042011	33	62607.546		13			"HplSteps"	"-7.00, -7.00, -8.00, -9.00, -10.00, -11.00, -12.00, -13.00, -14.00, -15.00, -16.00, -17.00, -18.00"	12			"-53.38, -64.12, -60.66, -64.88, -75.43, -81.32, -77.35, -84.08, -87.60, -93.61, -93.06, -96.18"	3.9	55.23	14.17				
"Wed May  4 00:00:00 2011"	5042011	33	62681.64		14			"HplSteps"	"-7.00, -7.00, -8.00, -9.00, -10.00, -11.00, -12.00, -13.00, -14.00, -15.00, -16.00, -17.00, -18.00"	12			"-61.26, -62.71, -64.34, -66.71, -68.64, -78.18, -80.44, -84.41, -87.05, -89.52, -87.56, -88.94"	3.09	59.44	19.24				
"Wed May  4 00:00:00 2011"	5042011	33	62821.89		15			"HplSteps"	"-7.00, -7.00, -8.00, -9.00, -10.00, -11.00, -12.00, -13.00, -14.00, -15.00, -16.00, -17.00, -18.00"	12			"-60.09, -63.66, -64.72, -68.51, -74.24, -75.74, -72.23, -76.71, -84.20, -88.14, -87.79, -95.91"	3.19	37.55	11.78				
"Wed May  4 00:00:00 2011"	5042011	33	64478.265		17			"VClamp"		7										
"Wed May  4 00:00:00 2011"	5042011	33	64533.25		18			"VClamp"		21										
"Wed May  4 00:00:00 2011"	5042011	33	64798.171		19			"VClamp"		1										
"Wed May  4 00:00:00 2011"	5042011	33	64933.046		20			"VClamp"		21										
"Wed May  4 00:00:00 2011"	5042011	33	64974.468		21			"VClamp"		100										
"Wed May  4 00:00:00 2011"	5042011	33	65336.375		22			"Rest"	0	6	0.06	-24.5	-40.59							
"Tue Aug  2 00:00:00 2011"	8022011	34	56241.444		0			"Rest"	0	1	0	"  nan"	-27.74							
"Tue Aug  2 00:00:00 2011"	8022011	34	56276.132		1			"HplStep"	" 0.00, -15.00"	1			-51.22							
"Tue Aug  2 00:00:00 2011"	8022011	34	56309.663		2			"HplStep"	" 0.00, -5.00"	1			-32.85							
"Tue Aug  2 00:00:00 2011"	8022011	34	57253.553		3			"Rest"	0	1	1.52	18.23	-47.85							
"Tue Aug  2 00:00:00 2011"	8022011	34	58077.6		4			"Unknown"		55										
"Tue Aug  2 00:00:00 2011"	8022011	34	62018.085		5			"Rest"	0	1	0.48	17.15	-43.66							
"Tue Aug  2 00:00:00 2011"	8022011	34	62268.928		6			"Unknown"		100										
"Tue Aug  2 00:00:00 2011"	8022011	34	63303.428		7			"Unknown"		57										
"Tue Aug  2 00:00:00 2011"	8022011	34	65144.35		8			"Rest"	0	9	2.35	29.05	-46.85							
"Tue Aug  2 00:00:00 2011"	8022011	34	67065.468		0			"Rest"	0	5	2.3	7.52	-30.13							
"Tue Aug  2 00:00:00 2011"	8022011	34	68260.015		1			"Rest"	0	7	0.7	17.52	0.08							
"Wed Aug  3 00:00:00 2011"	8032011	35	60368.928		0			"Rest"	0	10	0.52	0.65	-33.17							
"Thu Aug  4 00:00:00 2011"	8042011	36	51190.265		0			"Rest"	0	3	0	"  nan"	-42.78							
"Thu Aug  4 00:00:00 2011"	8042011	36	53913.296		1			"Rest"	0	10	4.31	23.49	-49.14							
"Thu Aug  4 00:00:00 2011"	8042011	36	55737.14		2			"Rest"	0	1	0.15	-7.98	-49.89							
"Thu Aug  4 00:00:00 2011"	8042011	36	56601.734		3			"Rest"	0	10	0.51	12.72	-53.64							
"Thu Aug  4 00:00:00 2011"	8042011	36	57249.765		4			"Rest"	0	1	0.49	0.39	-47.77							
"Thu Aug  4 00:00:00 2011"	8042011	36	57442.468		5			"Unknown"		32										
"Thu Aug  4 00:00:00 2011"	8042011	36	59251.328		6			"Rest"	0	1	0.59	2.3	-29.75							
"Thu Aug  4 00:00:00 2011"	8042011	36	61620.703		7			"Rest"	0	6	0.79	14.12	-41.86							
"Thu Aug  4 00:00:00 2011"	8042011	36	63013.765		8			"Rest"	0	4	0.33	22.76	-45.66							
"Thu Aug  4 00:00:00 2011"	8042011	36	63846.921		9			"Rest"	0	1	0.59	-9.68	-35.72							
"Thu Aug  4 00:00:00 2011"	8042011	36	64696.562		10			"Rest"	0	10	1.03	16.5	-48.92							
"Thu Aug  4 00:00:00 2011"	8042011	36	65314.5		11			"Rest"	0	1	0.68	9.12	-48.02							
"Thu Aug  4 00:00:00 2011"	8042011	36	65467.609		12			"Unknown"		29										
"Thu Aug  4 00:00:00 2011"	8042011	36	65848.359		13			"VClamp"		100										
"Tue Aug  9 00:00:00 2011"	8092011	37	59851.937		0			"Rest"	0	1	1.71	2.86	-41.4							
"Tue Aug  9 00:00:00 2011"	8092011	37	59876.109		1			"Rest"	0	4	0.34	1	-42.31							
"Tue Aug  9 00:00:00 2011"	8092011	37	60231.968		2			"Unknown"		36										
"Tue Aug  9 00:00:00 2011"	8092011	37	60676.109		3			"VClamp"		6										
"Tue Aug  9 00:00:00 2011"	8092011	37	61703.687		4			"Rest"	0	1	0.69	19.38	-43.96							
"Tue Aug  9 00:00:00 2011"	8092011	37	61722.718		5			"Rest"	0	6	0.43	21.08	-46.59							
"Tue Aug  9 00:00:00 2011"	8092011	37	62220.203		6			"VClamp"		27										
"Wed Aug 10 00:00:00 2011"	8102011	38	55488.609		0			"Rest"	0	1	0	"  nan"	-25.05							
"Wed Aug 10 00:00:00 2011"	8102011	38	56761.437		1			"Rest"	0	2	0	"  nan"	-23.41							
"Wed Aug 10 00:00:00 2011"	8102011	38	56808		2			"HplStep"	" 0.00, -10.00"	1			-31.31							
"Wed Aug 10 00:00:00 2011"	8102011	38	56835.625		3			"HplStep"	" 0.00, -20.00"	1			-43.97							
"Wed Aug 10 00:00:00 2011"	8102011	38	58925.843		4			"Rest"	0	5	0.27	-10.54	-37.26							
"Wed Aug 10 00:00:00 2011"	8102011	38	58994.703		5			"HplStep"	" 0.00, -10.00"	1			-44.14							
"Wed Aug 10 00:00:00 2011"	8102011	38	59169.015		6			"VClamp"		100										
"Wed Aug 10 00:00:00 2011"	8102011	38	62921.546		7			"Rest"	0	1	0.47	20.19	-48.97							
"Wed Aug 10 00:00:00 2011"	8102011	38	62940.25		8			"Rest"	0	2	0.45	17.32	-50.92							
"Wed Aug 10 00:00:00 2011"	8102011	38	63127.109		9			"Rest"	0	6	0	"  nan"	-70.73							
"Wed Aug 10 00:00:00 2011"	8102011	38	64914.093		10			"Rest"	0	3	2.54	1.45	-23.58							
"Wed Aug 10 00:00:00 2011"	8102011	38	66437.14		11			"Rest"	0	1	1.08	10.3	-40							
"Wed Aug 10 00:00:00 2011"	8102011	38	66454.421		12			"Rest"	0	2	0.94	5.42	-40.71							
"Thu Aug 11 00:00:00 2011"	8112011	39	54147.406		0			"Rest"	0	1	0.46	16.57	-44.1							
"Thu Aug 11 00:00:00 2011"	8112011	39	54165.859		1			"Rest"	0	5	0.17	18.69	-46.91							
"Thu Aug 11 00:00:00 2011"	8112011	39	57988.281		2			"Rest"	0	1	1.1	10.56	-40.57							
"Thu Aug 11 00:00:00 2011"	8112011	39	58005.421		3			"Rest"	0	2	1.08	3.35	-39.22							
"Tue Aug 16 00:00:00 2011"	8162011	40	53838.828		0			"Rest"	0	1	0	"  nan"	-32.88							
"Tue Aug 16 00:00:00 2011"	8162011	40	53909.265		1			"HplStep"	" 0.00, -5.00"	1			-37.95							
"Tue Aug 16 00:00:00 2011"	8162011	40	53957.75		2			"HplStep"	" 0.00, -10.00"	1			-40.85							
"Tue Aug 16 00:00:00 2011"	8162011	40	54829.14		3			"Rest"	0	1	0.32	11.7	-43							
"Tue Aug 16 00:00:00 2011"	8162011	40	54865.796		4			"Rest"	0	10	0.21	8.65	-43.86							
"Tue Aug 16 00:00:00 2011"	8162011	40	55472.234		5			"Rest"	0	10	0	"  nan"	-47.85							
"Tue Aug 16 00:00:00 2011"	8162011	40	57555.921		6			"Rest"	0	1	0	"  nan"	-21.82							
"Tue Aug 16 00:00:00 2011"	8162011	40	58290.171		7			"Rest"	0	1	0	"  nan"	-23.63							
"Tue Aug 16 00:00:00 2011"	8162011	40	58315.718		8			"HplStep"	" 0.00, -10.00"	1			-36.46							
"Tue Aug 16 00:00:00 2011"	8162011	40	59346.25		9			"Rest"	0	1	0.24	24.58	-44.21							
"Tue Aug 16 00:00:00 2011"	8162011	40	59365.156		10			"Rest"	0	8	0.23	20.71	-44.53							
"Tue Aug 16 00:00:00 2011"	8162011	40	59848.671		11			"Rest"	0	10	0	"  nan"	-44.29							
"Tue Aug 16 00:00:00 2011"	8162011	40	62488.375		12			"Rest"	0	1	1.47	16.81	-42.17							
"Tue Aug 16 00:00:00 2011"	8162011	40	63355.39		13			"Rest"	0	3	0.95	-1.6	-30.36							
"Wed Aug 17 00:00:00 2011"	8172011	41	53987.468		0			"Rest"	0	2	0	"  nan"	-50.42							
"Wed Aug 17 00:00:00 2011"	8172011	41	54023.562		1			"DplStep"	" 0.00, 10.00"	1	" 0.00,  0.00"	"  nan"	-44.94							
"Wed Aug 17 00:00:00 2011"	8172011	41	54054.593		2			"DplStep"	" 0.00, 20.00"	1	" 1.77,  0.00"	5.45	-40.88							
"Wed Aug 17 00:00:00 2011"	8172011	41	54780.671		3			"Rest"	0	1	0.99	-4.98	-45.92							
"Wed Aug 17 00:00:00 2011"	8172011	41	54797.875		4			"Rest"	0	10	0.62	-8.03	-46.1							
"Wed Aug 17 00:00:00 2011"	8172011	41	55407.421		5			"Rest"	0	9	0	"  nan"	-70.97							
"Wed Aug 17 00:00:00 2011"	8172011	41	58190.218		6			"Rest"	0	3	1.07	-2.63	-48.29							
"Wed Aug 17 00:00:00 2011"	8172011	41	58236.593		7			"Rest"	0	10	0.88	-19.13	-44.17							
"Wed Aug 17 00:00:00 2011"	8172011	41	58838.609		8			"Rest"	0	2	0.01	-16.11	-39.28							
"Wed Aug 17 00:00:00 2011"	8172011	41	63475.984		9			"Rest"	0	1	0.71	15.46	-49.25							
"Wed Aug 17 00:00:00 2011"	8172011	41	63492.921		10			"Rest"	0	8	0.5	14.37	-49.13							
"Wed Aug 17 00:00:00 2011"	8172011	41	64073.39		11			"Unknown"		13										
"Wed Aug 17 00:00:00 2011"	8172011	41	65197.156		12			"Rest"	0	1	0	"  nan"	-48.01							
"Wed Aug 24 00:00:00 2011"	8242011	42	57812.343		0			"Rest"	0	1	1.3	13.78	-44.19							
"Wed Aug 24 00:00:00 2011"	8242011	42	57830.015		1			"Rest"	0	8	14.63	10.36	-41.84							
"Wed Aug 24 00:00:00 2011"	8242011	42	58351.843		2			"VClamp"		16										
"Wed Aug 24 00:00:00 2011"	8242011	42	60925.375		3			"VClamp"		4										
"Wed Aug 24 00:00:00 2011"	8242011	42	61136.468		4			"VClamp"		100										
"Wed Aug 24 00:00:00 2011"	8242011	42	61509.171		5			"VClamp"		100										
"Thu Aug 25 00:00:00 2011"	8252011	43	55292.203		0			"Rest"	0	1	0.66	17.19	-40.09							
"Thu Aug 25 00:00:00 2011"	8252011	43	55316.953		1			"VClamp"		100										
"Thu Aug 25 00:00:00 2011"	8252011	43	56814.093		2			"VClamp"		100										
"Thu Aug 25 00:00:00 2011"	8252011	43	57192.312		3			"VClamp"		100										
"Thu Aug 25 00:00:00 2011"	8252011	43	60323.921		4			"Rest"	0	1	0.99	3.88	-35.37							
"Thu Aug 25 00:00:00 2011"	8252011	43	60351.25		5			"VClamp"		11										
"Thu Aug 25 00:00:00 2011"	8252011	43	61590.875		6			"Rest"	0	1	0.8	10.08	-47.97							
"Thu Aug 25 00:00:00 2011"	8252011	43	61615.5		7			"VClamp"		100										
"Thu Aug 25 00:00:00 2011"	8252011	43	64391.718		8			"VClamp"		19										
"Fri Aug 26 00:00:00 2011"	8262011	44	51978.328		0			"Rest"	0	1	0.57	9.56	-41.42							
"Fri Aug 26 00:00:00 2011"	8262011	44	52009.468		1			"Rest"	0	3	3.82	3.25	-43.73							
"Fri Aug 26 00:00:00 2011"	8262011	44	52226.218		2			"VClamp"		100										
"Fri Aug 26 00:00:00 2011"	8262011	44	53819.531		3			"Rest"	0	1	0.57	5.01	-36.53							
"Fri Aug 26 00:00:00 2011"	8262011	44	53834.875		4			"Rest"	0	5	4.89	-1.48	-35.94							
"Fri Aug 26 00:00:00 2011"	8262011	44	54163.812		5			"VClamp"		100										
"Fri Aug 26 00:00:00 2011"	8262011	44	55858.046		6			"Rest"	0	1	0.4	12.31	-39.91							
"Fri Aug 26 00:00:00 2011"	8262011	44	55874.453		7			"Rest"	0	4	3.43	6.69	-41.22							
"Fri Aug 26 00:00:00 2011"	8262011	44	56198		8			"VClamp"		100										
"Fri Aug 26 00:00:00 2011"	8262011	44	58870.328		9			"Rest"	0	1	0.53	16.2	-52.05							
"Fri Aug 26 00:00:00 2011"	8262011	44	58888.531		10			"Rest"	0	6	0.3	17.47	-51.89							
"Fri Aug 26 00:00:00 2011"	8262011	44	59300.359		11			"VClamp"		100										
"Fri Aug 26 00:00:00 2011"	8262011	44	61802.359		12			"Rest"	0	1	0.11	25.21	-43.61							
"Fri Aug 26 00:00:00 2011"	8262011	44	61820.218		13			"Rest"	0	5	0.13	21.47	-48.35							
"Fri Aug 26 00:00:00 2011"	8262011	44	62175.859		14			"VClamp"		100										
"Wed Oct 19 00:00:00 2011"	10192011	45	61843.421		0			"Rest"	0	2	3.18	-22.23	-40.52							
"Wed Oct 19 00:00:00 2011"	10192011	45	62009.64		1			"DplStep"	" 0.00, 50.00"	1	" 0.00,  0.00"	"  nan"	-2.79							
"Wed Oct 19 00:00:00 2011"	10192011	45	62077.843		2			"DplStep"	" 0.00,  5.00"	1	"10.14,  7.74"	-17.56	-33.81							
"Wed Oct 19 00:00:00 2011"	10192011	45	62112.64		3			"DplStep"	" 0.00, 10.00"	1	"16.72, 12.03"	-13.57	-27.8							
"Wed Oct 19 00:00:00 2011"	10192011	45	62186.984		4			"DplStep"	" 0.00, 15.00"	1	"21.19, 12.71"	-8.63	-21.29							
"Wed Oct 19 00:00:00 2011"	10192011	45	62310.187		5			"DplStep"	" 0.00, 20.00"	1	"23.16, 13.07"	-2.3	-12.55							
"Wed Oct 19 00:00:00 2011"	10192011	45	62466.359		7			"DplStep"	"-7.00, -2.00"	1	" 4.95,  3.28"	-23.8	-39.01							
"Wed Oct 19 00:00:00 2011"	10192011	45	62532.296		8			"DplStep"	"-8.00,  2.00"	1	" 9.29,  6.14"	-18.45	-32.06							
"Wed Oct 19 00:00:00 2011"	10192011	45	62573.375		9			"DplStep"	"-8.00,  7.00"	1	"15.74,  9.47"	-10.02	-21.5							
"Wed Oct 19 00:00:00 2011"	10192011	45	62631.328		10			"DplStep"	"-8.00, 12.00"	1	"17.74, 10.06"	-3.07	-13.76							
"Wed Oct 19 00:00:00 2011"	10192011	45	77173.812		11			"Rest"	0	3	0.6	-16.13	-41.12							
"Wed Oct 19 00:00:00 2011"	10192011	45	77375.953		12			"DplStep"	" 0.00,  5.00"	1	" 2.97,  2.11"	-13.06	-40.46							
"Wed Oct 19 00:00:00 2011"	10192011	45	77418.796		13			"DplStep"	" 0.00, 10.00"	1	" 6.30,  4.38"	-11.33	-37.44							
"Wed Oct 19 00:00:00 2011"	10192011	45	77511.343		14			"DplStep"	" 0.00, 10.00"	1	" 6.21,  3.49"	-11.06	-37.81							
"Wed Oct 19 00:00:00 2011"	10192011	45	77625.125		15			"DplStep"	" 0.00, 15.00"	1	" 8.88,  4.23"	-9.45	-34.59							
"Wed Oct 19 00:00:00 2011"	10192011	45	77709.375		16			"DplStep"	" 0.00, 20.00"	1	"11.95,  5.33"	-8.42	-32.32							
"Wed Oct 19 00:00:00 2011"	10192011	45	78171.906		17			"HplSteps"	"-10.00, -10.00, -15.00, -20.00, -25.00, -30.00, -35.00, -40.00, -45.00, -50.00, -55.00, -60.00, -65.00"	12			"-52.90, -59.82, -66.51, -72.56, -79.53, -86.19, -94.38, -97.83, -102.98, -108.29, -111.69, -115.91"	1.21	55.73	46.14				
"Wed Oct 19 00:00:00 2011"	10192011	45	78467.921		18			"VClamp"		8										
"Wed Oct 19 00:00:00 2011"	10192011	45	78500.593		19			"VClamp"		4										
"Wed Oct 19 00:00:00 2011"	10192011	45	78592.203		20			"Rest"	0	7	1.27	-13.71	-44.24							
"Wed Oct 19 00:00:00 2011"	10192011	45	79087.031		21			"VClamp"		10										
"Wed Oct 19 00:00:00 2011"	10192011	45	79123.421		22			"VClamp"		8										
"Wed Oct 19 00:00:00 2011"	10192011	45	79144.031		23			"VClamp"		5										
"Wed Oct 19 00:00:00 2011"	10192011	45	79171.281		24			"VClamp"		100										
"Fri Oct 21 00:00:00 2011"	10212011	46	46200.109		0			"Rest"	0	2	2.39	-7.53	-40							
"Fri Oct 21 00:00:00 2011"	10212011	46	46341.578		1			"DplStep"	" 0.00,  5.00"	1	" 4.01,  3.29"	-8.47	-37.95							
"Fri Oct 21 00:00:00 2011"	10212011	46	46387.75		2			"DplStep"	" 0.00, 10.00"	1	" 6.58,  5.66"	-6.92	-36.15							
"Fri Oct 21 00:00:00 2011"	10212011	46	46490.359		3			"DplStep"	" 0.00, 15.00"	1	"10.24,  5.84"	-6.05	-33.79							
"Fri Oct 21 00:00:00 2011"	10212011	46	46545.671		4			"DplStep"	" 0.00, 20.00"	1	"10.53,  7.87"	-5.16	-32.28							
"Fri Oct 21 00:00:00 2011"	10212011	46	46740.828		5			"DplStep"	"-15.00, -10.00"	1	" 0.00,  0.00"	"  nan"	-43.09							
"Fri Oct 21 00:00:00 2011"	10212011	46	46778.718		6			"DplStep"	"-15.00, -5.00"	1	" 2.67,  2.22"	-12.64	-41.97							
"Fri Oct 21 00:00:00 2011"	10212011	46	46821.328		7			"DplStep"	"-15.00,  0.00"	1	" 4.84,  3.38"	-12.13	-41.48							
"Fri Oct 21 00:00:00 2011"	10212011	46	46863.125		8			"DplStep"	"-15.00,  5.00"	1	" 6.94,  4.85"	-9.66	-39.51							
